-107.681015|36
-1584.0306|898
-789.654|766
-307.81|129
-77.02182|43
-478.9754|212
-182.4205|76
-772.3115|430
-3455.77|1986
-388.16217|113
-177.87367|75
-85.05597|37
-337.68854|161
-344.67358|176
-772.84955|450
-1836.2883|1060
-371.41434|134
-180.57999|63
-112.68851|38
-65.69481|25
-9.549055|3
-9.862254|6
-19.389135|21
-16.302126|5
-32.230946|97
-35.165585|7
-9.57719|7
-5.553453|3
-7.3818297|5
-7.589057|4
-2.8841295|3
-14.278245|7
-3.4066691|4
-561.9617|680
-16.335745|8
-5.7150197|6
-44.37403|21
-5.579316|7
-66.376|34
-14.430451|10
-3.500398|2
-0.1|1
-5.1785235|3
-0.15|1
-0.4452272|2
-0.4|4
-5.576376|2
-47.272644|42
-0.2|2
-0.1|1
-4.214482|2
-0.6|6
-13.513071|4
-4.240438|6
-67.018036|74
-2.7547693|3
-0.2|2
-0.2|2
-0.2|2
-11.252346|3
-61.95066|89
-58.749348|123
-43.22472|238
-72.82185|132
-35.137188|156
-114.42583|134
-356.35593|1893
-71.07363|305
-107.148254|354
-377.73123|2121
-86.49672|99
-29.001595|122
-40.038223|118
-59.96944|142
-44.242146|435
-63.36346|321
-35.19782|102
-2093.345|11947
-42.733627|124
-83.21509|144
-335.85135|135
-208.83401|19
-1411.2932|553
-501.37204|185
-95.376175|24
-66.10058|25
-177.80145|32
-60.74196|20
-54.963127|14
-63.596283|26
-101.95984|25
-67.9912|24
-230.50609|86
-745.9672|556
-173.52678|44
-76.4402|36
-572.9945|216
-50.10263|12
-248.05743|81
-310.96375|55
-16.428152|3
-8.129631|82
-8.266369|2
-21.107845|13
-5.3521276|1
-7.9847574|5
-5.8616877|3
-3.3492365|5
-17.285385|48
-7.0748186|2
-22.204166|12
-24.257963|9
-2.4765153|10
-6.024014|1
-10.213347|2
-13.552147|77
-12.132445|2
-10.789455|3
-52.779705|382
-10.871911|3
-0.6265874|1
-2.4209185|4
3.0728717|6
-0.165|1
0.0|0
-1.3981868|2
-0.5178408|1
2.5483878|12
-1.335246|3
-0.2657342|1
0.0|0
-0.19965002|1
-0.3807429|4
-0.18150002|1
-0.21961503|1
-0.5696249|1
-1.2289351|2
2.3887079|3
0.0|0
0.0|0
-23.51239|4
-8.801923|6
-129.33682|170
-6.5833373|6
-6.7265306|5
-21.35403|17
-278.25354|314
-13.317703|5
-9.506879|5
-6.6860027|2
-6.2184277|4
-8.485053|12
-64.41222|16
-97.8936|135
-13.019383|8
-39.128407|14
-13.704842|19
-17.703997|20
-17.918444|79
-7.0436654|6
-341.08414|102
-69.082634|29
-25.939741|9
-179.8566|90
-32.023857|8
-1450.7548|753
-47.545223|26
-53.95206|25
-37.35778|5
-559.77|439
-67.73748|17
-288.80048|131
-144.09918|69
-67.30544|9
-83.143364|34
-42.049465|14
-66.47788|9
-18.735271|6
-65.04606|27
-71.54288|12
-7.8464975|10
-3.002007|2
-5.07922|6
-2.1156483|4
-3.8056293|6
-2.8885632|3
-10.593021|16
-1.573654|5
-29.16358|38
-1.6874105|4
-5.1717105|5
-19.574268|4
-13.831066|9
-14.055753|4
-9.614745|24
-0.925658|3
-1.7843012|7
-5.0624266|2
-3.0419831|4
324.41467|174
-1.5140541|3
2.8236954|18
-0.3|3
-0.5357948|4
-0.3|3
-0.70000005|7
-0.1|1
-1.5889186|2
-53.829468|42
-0.41384292|2
-0.31|3
-0.47974995|2
-0.2|2
-9.089272|25
0.8949485|4
-0.35000002|4
-0.3|3
-0.2|2
-0.3|3
-2.9961932|5
-9.362706|24
-15.478257|6
1499.3667|200
-13.247019|6
-10.96632|8
307.7863|40
-16.934757|35
162.94885|26
199.41522|51
-69.36272|101
-4.0531797|6
-16.225595|15
-8.712883|6
-33.432087|28
-48.66111|68
-234.74017|151
-90.43719|32
-4.4538393|7
-94.35168|212
-2.6547692|2
-85.321434|349
-64.86895|15
-53.12446|22
-1501.8608|1364
-12.878784|10
-57.207947|22
-32.162262|11
-20.567009|11
-33.545532|12
-24.928326|16
-110.104256|25
-30.123941|10
-26.405558|8
-19.290154|10
-38.131535|12
-26.890556|4
-104.80897|29
-360.1366|200
-76.420364|23
-44.03311|11
-7.4103217|3
-4.6218004|1
-1.9194357|1
-4.201637|1
-49.502953|8
-31.22186|8
-14.369412|6
-20.981342|3
3.953927|5
-27.984058|6
-31.234514|8
-4.3505583|2
-96.34183|55
-1.7449416|1
-13.732828|6
-9.701736|1
-12.27288|6
-38.879234|21
-46.25987|10
-33.64558|12
0.0|0
2.1377878|5
0.2593743|1
0.37974995|1
-0.1|1
16.270077|8
11.440247|6
-0.1|1
0.0|0
2.9292831|4
12.469607|6
6.57696|5
5.8344707|5
0.0|0
3.9462776|5
0.41772497|1
0.010000005|2
2.9815874|3
1.5886643|3
3.1233337|3
-40.681137|7
-8.7459|6
-18.278715|13
-50.871037|36
-8.117964|2
-16.16872|5
-19.229101|3
-11.209234|3
-211.88748|22
-86.102104|81
-313.11362|464
-34.829304|16
-3.1476743|2
-25.911171|7
-27.978632|27
-3.5534797|2
-25.920874|25
-63.790936|17
-29.804996|4
-47.59485|16
-284.36075|143
-304.57095|28
-34.164078|4
-24.734156|9
-198.06694|23
-16.444403|4
2.0743752|6
-27.861706|11
-26.649492|12
-137.4338|59
-26.236181|6
-44.75961|5
-31.430721|22
-31.945105|6
-61.99657|18
-7.519268|3
-14.076252|2
-25.730728|4
-29.30303|12
-10.9528|2
0.0|0
-0.1|1
0.0|0
0.0|0
-1.3456389|2
0.0|0
-26.173214|2
-3.5739655|1
0.0|0
0.0|0
-0.1|1
0.0|0
2.8988492|3
0.0|0
-4.9246917|2
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.2|2
-15.669918|2
-6.783514|1
-0.1|1
0.0|0
0.0|0
-5.6062098|1
-6.1668305|1
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
-29.40518|78
-0.1|1
-0.1|1
-0.2|2
0.0|0
-0.1|1
0.0|0
0.0|0
-1.3733767|42
0.0|0
8.561934|13
-17.151632|63
0.0|0
0.0|0
-148.47339|184
0.0|0
-0.1|1
0.0|0
-0.1|1
-45.060387|26
-7.65907|1
-20.38264|19
-20.876223|9
-28.419945|7
-123.08093|76
-6.4768057|4
-6.4552107|2
-21.49162|9
-14.65029|8
-21.571918|4
-13.723194|3
-21.682161|12
-24.212255|6
-25.07323|13
-10.301037|3
-9.701736|1
-47.134995|28
-3.4837754|1
-14.219007|3
0.0|0
-1.0556897|1
-0.34386015|2
0.0|0
0.0|0
0.0|0
0.0|0
-7.2890573|1
0.0|0
273.6726|20
-6.708396|2
-1.8979661|2
-1.7449416|1
0.0|0
-1.698923|2
-0.31027296|1
-1.5465704|2
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-68.49133|48
-1.014028|3
-3.7695436|18
-32.863342|78
-4.114482|1
-1.4258312|5
-0.45949748|1
-1.5721092|5
-2.9345193|2
-10.390575|5
-2.5742679|6
-0.47974995|2
-25.255579|86
-2.4602227|6
-6.000952|5
-0.97202384|3
-1.5724273|6
-3.5486336|7
-13.09292|44
-5.004484|22
-22.2372|9
-4.5819135|2
-50.125374|16
-13.669939|3
-24.053886|1
-34.66575|16
-15.932603|5
-29.53181|6
-2.685173|1
-158.04207|12
-25.482304|5
-35.27904|1
-76.172165|39
-6.170424|1
-26.061499|9
-125.92114|75
-22.615747|3
-17.63952|1
-6.6264157|1
-31.473988|2
-2.3902245|1
-1.319411|1
-2.0182507|1
-3.091271|1
-3.331252|2
-15.580803|29
-10.693029|1
-7.51488|2
-2.8102462|1
-9.604454|2
-0.57062346|1
-3.740438|1
-2.0182507|1
-0.62768584|1
-1.7449416|1
-7.311469|2
-1.343146|1
-1.5863105|1
-3.4837754|1
-0.1|1
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.4287178|1
-0.3543122|1
-15.423454|13
-4.520517|2
-12.730517|78
-0.7727504|2
-0.322102|1
-5.5722666|32
-14.778114|3
-0.67866665|5
-15.803524|2
-5.132108|2
-3.840438|2
-0.40653327|2
-17.373877|2
-17.883621|96
-12.497526|8
-1.8747302|1
-9.190586|4
-9.881527|2
-58.98269|29
-19.403473|1
-6.866251|2
-35.776073|11
-62.625263|28
-21.843275|9
-20.485048|6
-8.147651|2
-37.432777|16
-39.701885|8
-23.815138|8
-32.015724|1
-16.035927|1
-4.03802|2
-19.503473|2
-5.758306|1
-4.51593|2
-20.39429|4
-19.27936|9
-88.306046|47
0.0|0
-0.1|1
-10.459224|2
0.0|0
-6.4371786|1
-1.0378437|4
-29.175503|3
-0.1|1
-6.6264157|1
-10.011579|1
-0.5768398|2
-2.3012543|1
0.0|0
-0.1|1
-0.1|1
-2.6174119|1
0.0|0
0.0|0
-0.6054473|2
-0.33|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.6908797|2
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
-3.1912708|2
-12.553118|23
-3.7702382|9
-2.4225173|2
-5.939554|11
-9.293005|4
-6.1551676|4
-0.555992|1
-1.3640599|3
-18.203989|28
-2.5515702|2
-4.041335|8
-2.8851905|4
-7.1403003|64
-8.366368|3
-7.341963|27
-27.25958|13
-5.427849|9
-10.637717|40
-4.2403445|22
-18.15201|9
-14.210447|3
-11.202419|3
-5.083889|2
-16.787504|9
-15.742299|4
-6.5525975|2
-69.398415|13
-21.638273|8
-3.7444692|1
-3.4040627|1
-29.840967|8
-7.101825|3
-19.3954|4
-31.00504|13
-30.596375|11
-216.76099|138
-1.8758875|1
-20.50161|6
-13.920368|3
-1.1100379|1
-6.6335573|1
-5.4822783|1
-7.296913|1
-12.213111|5
14.290985|2
-6.0305066|1
49.029316|6
9.051861|1
-8.829266|1
27.331182|5
-1.7159977|1
-1.5863105|1
-10.219077|1
52.672615|6
-0.1|1
17.658531|2
-17.738796|2
-0.1|1
-2.1113794|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
-0.1|1
0.0|0
-0.1|1
-0.1|1
0.0|0
-0.69734675|2
-1.5110004|3
-0.75708145|2
-3.8450089|4
-3.5342731|3
-2.240569|2
-20.473646|3
-1.9340091|2
-15.802896|39
-0.8974749|3
-1.8663013|3
-30.820791|15
-18.818235|87
-0.53073597|2
-5.298911|12
-31.57252|118
-1.6779181|4
-3.5168035|4
-21.379534|4
-21.125849|15
-25.946022|23
3.640438|2
-16.035927|1
-13.252831|1
-0.1|1
-3.832153|1
-0.1|1
-0.9500767|2
-0.4057956|1
-1.01827|3
-7.7444897|1
-16.007862|1
-20.976332|202
-17.501846|4
-0.8724708|1
-1.7639514|1
-0.1|1
-12.048028|1
-16.135927|2
-0.8736808|1
4.543828|4
-26.609276|1
0.0|0
0.0|0
-1.9645566|1
-0.6904544|1
-0.1|1
0.0|0
-1.9194357|1
0.0|0
-7.2890573|1
0.0|0
-54.241283|30
-1.1612587|1
-3.2042737|14
-1.7588153|1
0.0|0
-2.8999965|1
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
-5.096554|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
-6.4720793|1
-0.25410002|2
-19.613487|87
-0.6170069|6
-0.2|2
-0.2|2
-0.2|2
-7.854838|2
-0.1|1
-10.777079|70
-0.1|1
20.429504|20
-11.064072|32
-9.475772|1
-7.1192875|1
-0.2|2
-7.8312163|1
-14.7588|17
-1.690094|10
-19.29733|4
-15.329615|6
-7.769424|3
-5.2348237|1
-8.255311|4
-5.2348237|1
-20.130943|4
-20.709938|4
-4.147196|1
-15.007981|7
-87.65295|32
-3.7837114|2
-73.88584|41
-15.651003|4
-4.532207|2
-11.293601|4
-8.279115|5
-301.61624|71
-40.43053|14
-102.63085|87
-1.9194357|1
-2.2200758|1
-2.1499038|1
-3.402215|1
-9.486377|1
-1.0469649|2
0.0|0
-30.52919|13
-1.7449416|1
-1.5682663|1
0.0|0
0.0|0
-0.1|1
-11.478516|1
-10.435015|1
-0.1|1
-12.6263685|1
-2.2200758|1
-1.7449416|1
-0.20506597|3
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
-0.1|1
-7.9310007|17
-8.558964|4
-15.642507|4
-9.050719|20
-14.542635|3
-13.087446|30
-59.52464|48
-34.715324|17
-9.08631|4
-5.314871|12
-13.229669|3
-53.192455|152
-22.719059|5
-2.383637|1
-3.1416156|5
-11.64583|4
-94.0184|18
-2.9842007|2
-8.361894|7
-4.158163|2
-21.952862|34
-13.724506|9
-6.602376|6
-7.3992558|10
-24.139786|13
-22.25367|8
-14.360975|3
-7.229495|7
-20.619074|22
-53.031982|94
-3.8732398|3
-14.751587|11
-2.5651731|3
-3.1180658|2
-19.153397|25
-121.70338|31
-14.70182|4
-3.762075|3
-28.138372|7
-15.17675|20
0.0|0
-8.968494|2
-0.36248857|2
-9.002937|1
0.0|0
-57.237312|27
-1.4032587|1
-0.20886248|1
0.0|0
0.0|0
-0.6115912|1
-0.63539076|7
-1.6274761|6
0.0|0
-0.1|1
-2.879153|1
-0.078770645|5
-0.63452375|2
-0.119587064|3
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
-0.1|1
0.0|0
-0.1|1
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
-0.1|1
-0.1|1
-2.2030134|7
-0.1|1
-0.2|2
-0.2|2
-0.1|1
-1.1622607|126
-0.8954308|1
-14.517929|7
-1.398662|7
-10.418478|44
-42.264812|10
-0.2|2
-0.1|1
-0.1|1
-0.1|1
-0.45333326|3
-0.1|1
-159.8317|65
-16.34464|2
-1.8449416|2
-2.4908874|3
-15.836438|6
-8.347962|2
-14.849251|14
-7.309583|7
-8.080284|5
-14.82077|3
-20.029161|25
-2.0677135|2
-10.327825|7
-7.4285326|4
-25.08402|3
-11.534157|4
-7.143725|7
-16.864971|47
-28.356352|21
-40.788334|50
-13.175758|3
-12.601515|4
-2.4635057|2
-3.172621|1
-0.4996977|1
-18.234734|75
-0.4542706|1
-14.265474|5
-2.0920494|1
-2.1610122|1
-7.2383575|3
-2.1963797|2
-8.749485|2
-2.4225173|2
-4.323871|3
-1.7503504|1
-1.7449416|1
-3.9675014|2
-13.105839|4
-1.4210418|3
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.62807244|2
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-2.4731507|7
-0.33184126|3
-0.5594975|2
-1.1834713|2
-16.630743|139
-0.4543122|2
-0.3|3
106.12325|23
-0.110125035|4
-7.973393|13
-0.1|1
-8.117964|2
-0.4143589|3
-94.58725|32
-66.94396|28
-0.75708145|2
-2.700957|11
-0.4572307|4
-0.97591794|7
-2.0163999|1
-13.252831|1
-4.40988|1
-14.5781145|1
6.610943|43
-15.433851|2
-12.579952|2
-0.53548634|2
-3.400398|1
-14.5781145|1
-0.38531172|2
-9.260635|2
-0.35369223|1
-3.9392781|2
-17.26186|98
-3.6445286|1
-18.825802|9
-11.523016|35
-7.3822165|9
-4.0259037|1
-0.41772497|1
-0.1|1
-22.4399|2
-0.11392497|1
-2.0763571|1
-1.6252067|1
-1.5964875|1
-2.4420836|1
-1.9194357|1
-0.1|1
0.0|0
-2.1113794|1
0.0|0
-1.9194357|1
-0.1|1
-9.101435|1
0.0|0
-2.1113794|1
-6.2742367|2
-4.2153683|1
-10.67191|1
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
-0.1|1
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-6.911977|21
-0.48974344|2
-17.61261|25
-1.0094746|22
-4.1186514|2
-1.1019697|5
-5.5690794|27
-14.66261|56
-18.811707|5
-0.31384292|1
-3.144793|5
-21.34382|1
-2.5791287|7
-2.1449416|5
-3.8347673|10
-23.465366|8
-1.9347781|5
-14.722342|5
-2.4402244|1
-1.2059739|3
-2.0654075|3
-34.688137|7
-5.620586|2
-17.080738|15
-60.319435|15
-11.761929|4
-8.934259|5
-3.1310105|2
-95.54208|153
-23.802277|29
-3.5759308|4
-4.636905|1
-12.031116|17
-24.891674|10
-9.691909|27
-5.1892586|6
-44.404316|14
-10.838541|16
-15.343983|8
-5.777198|5
-3.508996|1
0.24265584|3
-10.099303|2
-0.15653026|4
-2.3225174|1
-22.289284|14
-1.4089302|2
-7.51488|2
-1.9253855|1
-2.3271136|1
-5.476376|1
-1.9194357|1
-4.5259304|1
-0.6979761|2
-6.024014|1
-1.9452364|5
-5.64604|2
-9.661761|3
-10.036214|2
-3.740438|1
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-4.6332307|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-11.791867|73
-0.1|1
-4.253456|5
-0.3731532|3
-11.465685|1
-1.2804658|1
4.6759596|6
-0.57076436|2
-2.4952662|1
-7.6863675|5
-0.1|1
-2.0850935|38
-0.19033301|1
-4.1026855|10
-9.271644|2
-0.1|1
-0.1|1
-3.8483353|71
-0.5518904|7
-0.1|1
-86.578835|119
-36.253754|22
-28.940289|6
-11.307506|3
-133.9591|47
-62.097385|20
-81.934105|27
-56.25512|20
-11.4196825|7
-9.672351|4
-13.390046|6
-340.13266|92
-13.914325|4
-207.46054|116
-11.393513|7
-67.996506|16
-22.212067|10
-125.69179|15
-16.168814|4
-24.872356|10
-1.2960876|1
-2.1520312|2
-40.29282|9
-5.3341045|5
-13.726735|9
-5.100596|1
-7.5890574|1
-2.7160137|2
-2.9966245|2
-3.4910603|2
-34.647087|18
-20.55792|9
-13.030182|2
12.014394|41
-0.9167996|1
-3.0929227|1
-1.343146|1
-4.251709|4
-10.2096815|11
-86.013855|26
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
-0.1|1
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-0.1|1
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
0.0|0
-1.5655735|16
-0.62768584|1
-0.161051|1
-0.1|1
-3.0192723|1
-227.86595|71
