-33.608147|42
-84.40673|98
-63.486988|63
-419.92657|107
-52.154903|59
-78.208466|84
-2.596734|398
-116.04572|83
-250.29024|342
-89.43322|105
-157.60455|103
-4.9477267|50
-111.50679|93
-77.861374|46
746.4199|8959
-63.369877|51
-71.201225|121
-44.376534|47
-112.289215|102
-84.47966|51
-82.188774|21
-3.352293|6
-12.49381|8
-8.668143|5
-14.583086|10
-32.176964|13
-5.9505215|6
-13.385743|16
-9.872868|7
-644.6918|1164
-151.98344|205
-39.42453|22
-15.993144|11
-84.70795|110
-4.110438|3
-49.00258|29
-27.061735|9
-16.117834|12
-14.831589|10
-12.668198|10
0.0|0
-1.7406404|8
0.0|0
-0.18857805|2
0.0|0
-3.5800462|37
0.0|0
-2.6712146|5
-0.1|1
0.54940724|9
-1.7369323|27
0.0|0
0.0|0
-52.202175|35
31.955381|26
-0.1|1
0.20413357|21
-0.1|1
0.0|0
0.761423|41
-22.067532|139
349.79816|4302
-39.526005|70
-155.5851|566
-8.405084|76
-9.23469|109
-4.012588|23
-28.242393|44
-12.170773|93
-30.775816|204
3706.0503|13870
-9.821505|25
-84.849625|106
23.859444|639
-8.995438|69
-309.50336|294
-22.639254|70
-2.8530524|18
-21.649279|41
-568.46234|8180
-79.09194|47
-299.0414|68
-31.31483|6
-116.55674|67
-23.652838|8
-10.914674|6
-171.75597|28
-4.5305357|1048
-16.527447|7
-25.96727|9
-8.641639|2
-77.588425|17
-43.99953|13
-9.590858|2
-37.77261|12
-11.337212|3
-18.685465|5
-5.2080975|4
-213.10542|143
-15.621651|13
-254.32968|231
-91.89261|24
-5.1508684|4
-137.9872|119
-22.831844|4
-4.376813|4
-10.0458355|5
-6.204062|2
-2.756536|2
-16.975573|12
-5.917534|2
-44.45556|7
-10.728107|4
-12.433933|4
-74.904686|32
-3.5782077|2
-11.809805|4
-5.676376|3
-13.635739|3
-16.925207|14
-0.3|3
-0.8210502|2
-0.7555002|2
15.426313|5
-0.54523766|2
10.737833|5
-0.1|1
-0.4754099|3
-0.2|2
-0.277996|1
-0.22974874|1
-0.4057956|2
-0.77702665|2
-3.500398|2
-0.21000001|2
-0.54173565|1
-0.8486329|2
-47.787357|30
-0.5477154|2
-0.592487|2
-0.5640724|10
-0.438949|7
-1.0000002|12
-0.85949755|5
-0.32000002|2
-0.2|2
0.0|0
-0.1|1
226.8046|1066
-0.3|3
-19.286858|18
-0.005153626|2
0.0|0
-4.699132|31
-0.22100002|2
-3.8016217|3
-1.6713326|5
